============================================================
  TACTICAL OPERATOR — FULL CONTOUR
  788 points  (dx = distance from midline, dy = head-units from crown)
============================================================

  idx         dx         dy
  757    +0.0469     0.7393
  758    +0.0430     0.7228
  759    +0.0352     0.7061
  760    +0.0249     0.6887
  761    +0.0135     0.6704
  762    +0.0026     0.6509
  763    -0.0064     0.6300
  764    -0.0126     0.6077
  765    -0.0159     0.5842
  766    -0.0168     0.5597
  767    -0.0161     0.5344
  768    -0.0148     0.5084
  769    -0.0135     0.4823
  770    -0.0127     0.4563
  771    -0.0124     0.4307
  772    -0.0125     0.4053
  773    -0.0126     0.3801
  774    -0.0127     0.3548
  775    -0.0127     0.3295
  776    -0.0126     0.3042
  777    -0.0124     0.2790
  778    -0.0124     0.2537
  779    -0.0128     0.2280
  780    -0.0137     0.2018
  781    -0.0149     0.1752
  782    -0.0162     0.1484
  783    -0.0171     0.1219
  784    -0.0169     0.0963
  785    -0.0148     0.0726
  786    -0.0100     0.0516
  787    -0.0017     0.0344

============================================================
  MEASUREMENTS — ALL 80 Y LEVELS
  Format: [inner_dx .. outer_dx]  (each bracket = one body span)
============================================================

  y=  0.1  [-0.2577 .. +0.2492]
  y=  0.2  [-0.3083 .. +0.3083]
  y=  0.3  [-0.3590 .. +0.3590]
  y=  0.4  [-0.3928 .. +0.3844]
  y=  0.5  [-0.4097 .. +0.4097]
  y=  0.6  [-0.4182 .. +0.4182]
  y=  0.7  [-0.3928 .. +0.3928]
  y=  0.8  [-0.3506 .. +0.3506]
  y=  0.9  [-0.3083 .. +0.3083]
  y=  1.0  [-0.3168 .. +0.3168]
  y=  1.1  [-0.3928 .. +0.3928]
  y=  1.2  [+0.2577 .. +0.5280] [-0.1478 .. +0.1394] [-0.5364 .. -0.2661]
  y=  1.3  [+0.0971 .. +0.7054] [-0.7054 .. -0.0971]
  y=  1.4  [+0.0718 .. +0.8405] [-0.8490 .. -0.0718]
  y=  1.5  [+0.0634 .. +1.0095] [-0.1309 .. -0.0634] [-1.0095 .. -0.2492]
  y=  1.6  [+0.3506 .. +1.0771] [-0.2577 .. +0.2577] [-1.0855 .. -0.3506]
  y=  1.7  [+0.8405 .. +1.1278] [+0.5195 .. +0.6631] [-0.1901 .. +0.1816] [-0.6631 .. -0.5195] [-1.1278 .. -0.8405]
  y=  1.8  [+0.8068 .. +1.1700] [+0.5956 .. +0.6547] [-0.4266 .. +0.4266] [-0.6547 .. -0.5956] [-1.1700 .. -0.8068]
  y=  1.9  [+1.0433 .. +1.1785] [-0.8828 .. +0.8828] [-1.1785 .. -1.0433]
  y=  2.0  [-0.9081 .. +1.1869] [-1.1954 .. -0.9842]
  y=  2.1  [+0.6125 .. +1.2038] [-0.4857 .. +0.4857] [-1.2038 .. -0.6125]
  y=  2.2  [+0.6547 .. +1.2376] [-0.1394 .. +0.1394] [-1.2460 .. -0.6547]
  y=  2.3  [+0.6209 .. +1.2714] [-0.3168 .. +0.3083] [-1.2714 .. -0.6209]
  y=  2.4  [+0.7223 .. +1.2798] [-0.5702 .. +0.5702] [-1.2798 .. -0.7223]
  y=  2.5  [+0.7223 .. +1.3221] [-0.5702 .. +0.5702] [-1.3221 .. -0.7223]
  y=  2.6  [-1.3728 .. +1.3643]
